40.00,10.35 
40.01,10.42 
40.02,10.41 
40.03,10.36 
40.04,10.28 
40.05,10.22 
40.06,10.18 
40.07,10.17 
40.08,10.17 
40.09,10.19 
40.10,10.19 
40.11,10.16 
40.12,10.13 
40.13,10.09 
40.14,10.04 
40.15,10.00 
40.16,9.95 
40.17,9.93 
40.18,9.95 
40.19,9.97 
40.20,10.02 
40.21,10.08 
40.22,10.11 
40.23,10.10 
40.24,10.12 
40.25,10.17 
40.26,10.17 
40.27,10.13 
40.28,10.08 
40.29,10.09 
40.30,10.12 
40.31,10.21 
40.32,10.26 
40.33,10.22 
40.34,10.17 
40.35,10.21 
40.36,10.30 
40.37,10.30 
40.38,10.27 
40.39,10.25 
40.40,10.24 
40.41,10.19 
40.42,10.12 
40.43,10.08 
40.44,9.99 
40.45,9.99 
40.46,10.03 
40.47,10.01 
40.48,9.93 
40.49,9.92 
40.50,9.95 
40.51,9.86 
40.52,9.73 
40.53,9.65 
40.54,9.72 
40.55,9.84 
40.56,9.77 
40.57,9.70 
40.58,9.51 
40.59,9.39 
40.60,9.68 
40.61,9.70 
40.62,9.60 
40.63,9.27 
40.64,9.23 
40.65,9.39 
40.66,9.40 
40.67,9.41 
40.68,9.42 
40.69,9.73 
40.70,9.76 
40.71,9.69 
40.72,9.73 
40.73,9.81 
40.74,9.95 
40.75,10.01 
40.76,9.99 
40.77,10.03 
40.78,10.66 
40.79,11.15 
40.80,10.73 
40.81,10.49 
40.82,10.86 
40.83,10.56 
40.84,10.18 
40.85,10.56 
40.86,10.47 
40.87,10.01 
40.88,9.94 
40.89,10.08 
40.90,9.66 
40.91,8.78 
40.92,8.85 
40.93,9.55 
40.94,10.10 
40.95,10.01 
40.96,9.35 
40.97,9.32 
40.98,9.48 
40.99,9.67 
41.00,9.85 
41.01,9.77 
41.02,9.59 
41.03,9.24 
41.04,9.38 
41.05,9.53 
41.06,10.03 
41.07,10.37 
41.08,10.77 
41.09,10.59 
41.10,10.67 
41.11,10.35 
41.12,10.35 
41.13,10.40 
41.14,10.40 
41.15,10.53 
41.16,10.52 
41.17,10.80 
41.18,10.44 
41.19,10.00 
41.20,9.59 
41.21,9.49 
41.22,10.01 
41.23,10.21 
41.24,10.36 
41.25,9.88 
41.26,9.80 
41.27,9.67 
41.28,9.92 
41.29,9.89 
41.30,9.83 
41.31,9.82 
41.32,10.32 
41.33,10.56 
41.34,11.01 
41.35,11.00 
41.36,11.27 
41.37,11.42 
41.38,10.98 
41.39,10.15 
41.40,7.03 
41.41,7.12 
41.42,10.98 
41.43,11.48 
41.44,10.09 
41.45,9.91 
41.46,9.37 
41.47,9.95 
41.48,10.59 
41.49,10.36 
41.50,9.77 
41.51,10.24 
41.52,10.55 
41.53,10.38 
41.54,10.34 
41.55,10.32 
41.56,9.88 
41.57,10.14 
41.58,10.14 
41.59,10.15 
41.60,9.93 
41.61,10.06 
41.62,10.01 
41.63,10.00 
41.64,10.07 
41.65,10.13 
41.66,9.96 
41.67,9.96 
41.68,10.01 
41.69,9.87 
41.70,9.88 
41.71,9.89 
41.72,10.00 
41.73,9.96 
41.74,10.14 
41.75,10.10 
41.76,10.26 
41.77,10.19 
41.78,10.30 
41.79,10.12 
41.80,10.07 
41.81,9.96 
41.82,9.83 
41.83,10.19 
41.84,9.98 
41.85,10.11 
41.86,10.09 
41.87,10.21 
41.88,10.17 
41.89,10.18 
41.90,10.35 
41.91,10.23 
41.92,10.33 
41.93,10.36 
41.94,10.06 
41.95,10.05 
41.96,9.81 
41.97,9.96 
41.98,9.93 
41.99,9.96 
42.00,10.12 
42.01,10.07 
42.02,10.05 
42.03,10.02 
42.04,9.99 
42.05,10.10 
42.06,9.94 
42.07,9.95 
42.08,9.99 
42.09,9.67 
42.10,9.70 
42.11,9.73 
42.12,9.89 
42.13,9.96 
42.14,9.88 
42.15,10.08 
42.16,10.34 
42.17,10.34 
42.18,10.29 
42.19,10.50 
42.20,10.49 
42.21,10.31 
42.22,10.31 
42.23,10.20 
42.24,10.01 
42.25,10.01 
42.26,10.05 
42.27,10.20 
42.28,10.49 
42.29,10.12 
42.30,10.05 
42.31,9.67 
42.32,9.56 
42.33,9.33 
42.34,9.67 
42.35,9.83 
42.36,9.84 
42.37,9.75 
42.38,9.52 
42.39,9.73 
42.40,9.96 
42.41,10.21 
42.42,10.37 
42.43,10.42 
42.44,10.30 
42.45,10.30 
42.46,10.24 
42.47,10.46 
42.48,10.61 
42.49,10.44 
42.50,10.14 
42.51,9.84 
42.52,9.87 
42.53,9.90 
42.54,9.89 
42.55,9.85 
42.56,10.07 
42.57,10.19 
42.58,10.18 
42.59,10.08 
42.60,10.15 
42.61,10.14 
42.62,10.02 
42.63,10.02 
42.64,10.01 
42.65,10.08 
42.66,10.18 
42.67,10.08 
42.68,10.01 
42.69,10.19 
42.70,10.24 
42.71,10.26 
42.72,10.18 
42.73,10.12 
42.74,10.16 
42.75,10.30 
42.76,10.34 
42.77,10.34 
42.78,10.23 
42.79,10.03 
42.80,10.05 
42.81,10.12 
42.82,10.22 
42.83,10.20 
42.84,10.18 
42.85,10.43 
42.86,10.77 
42.87,10.64 
42.88,10.39 
42.89,10.10 
42.90,10.24 
42.91,10.33 
42.92,10.35 
42.93,10.29 
42.94,10.36 
42.95,10.41 
42.96,10.17 
42.97,10.05 
42.98,10.00 
42.99,10.22 
43.00,10.16 
43.01,10.22 
43.02,10.13 
43.03,9.98 
43.04,10.08 
43.05,10.23 
43.06,10.17 
43.07,10.06 
43.08,10.17 
43.09,10.14 
43.10,10.38 
43.11,9.98 
43.12,9.47 
43.13,9.39 
43.14,9.74 
43.15,9.88 
43.16,9.94 
43.17,9.50 
43.18,9.26 
43.19,10.52 
43.20,11.66 
43.21,11.12 
43.22,10.62 
43.23,10.61 
43.24,11.66 
43.25,12.40 
43.26,11.14 
43.27,9.36 
43.28,9.65 
43.29,10.47 
43.30,10.97 
43.31,10.63 
43.32,10.55 
43.33,10.19 
43.34,9.84 
43.35,9.79 
43.36,9.66 
43.37,9.87 
43.38,9.82 
43.39,9.77 
43.40,9.57 
43.41,9.02 
43.42,8.88 
43.43,9.34 
43.44,10.16 
43.45,11.12 
43.46,11.33 
43.47,11.14 
43.48,10.51 
43.49,9.75 
43.50,9.62 
43.51,9.91 
43.52,10.09 
43.53,9.75 
43.54,9.62 
43.55,9.64 
43.56,9.45 
43.57,9.57 
43.58,9.83 
43.59,10.04 
43.60,10.35 
43.61,10.51 
43.62,10.67 
43.63,11.02 
43.64,10.87 
43.65,10.39 
43.66,10.22 
43.67,9.98 
43.68,9.29 
43.69,8.60 
43.70,8.83 
43.71,9.50 
43.72,10.18 
43.73,9.82 
43.74,8.72 
43.75,6.69 
43.76,5.59 
43.77,6.84 
43.78,9.33 
43.79,10.56 
43.80,10.30 
43.81,10.40 
43.82,10.09 
43.83,9.37 
43.84,8.77 
43.85,8.77 
43.86,9.41 
43.87,10.08 
43.88,10.37 
43.89,10.36 
43.90,10.18 
43.91,10.01 
43.92,9.93 
43.93,10.19 
43.94,10.32 
43.95,10.74 
43.96,11.27 
43.97,11.63 
43.98,11.98 
43.99,12.12 
44.00,11.74 
44.01,11.18 
44.02,10.84 
44.03,10.38 
44.04,9.83 
44.05,9.44 
44.06,9.33 
44.07,9.08 
44.08,8.67 
44.09,8.09 
44.10,7.74 
44.11,6.64 
44.12,5.98 
44.13,5.41 
44.14,5.21 
44.15,7.88 
44.16,13.47 
44.17,16.18 
44.18,13.10 
44.19,8.77 
44.20,8.23 
44.21,10.46 
44.22,11.15 
44.23,10.80 
44.24,11.41 
44.25,12.50 
44.26,13.26 
44.27,12.84 
44.28,12.45 
44.29,12.50 
44.30,12.62 
44.31,12.49 
44.32,12.51 
44.33,12.62 
44.34,12.54 
44.35,12.05 
44.36,11.65 
44.37,11.25 
44.38,10.78 
44.39,9.96 
44.40,8.45 
44.41,6.90 
44.42,5.47 
44.43,4.14 
44.44,2.59 
44.45,0.86 
44.46,-1.02 
44.47,-2.77 
44.48,-3.13 
44.49,-3.01 
44.50,-2.81 
44.51,13.49 
44.52,29.91 
44.53,37.57 
44.54,26.81 
44.55,8.22 
44.56,-3.84 
44.57,-4.04 
44.58,3.55 
44.59,10.51 
44.60,13.26 
44.61,14.00 
44.62,15.09 
44.63,16.68 
44.64,17.56 
44.65,17.66 
44.66,17.94 
44.67,18.21 
44.68,17.55 
44.69,16.89 
44.70,16.15 
44.71,14.90 
44.72,13.91 
44.73,13.03 
44.74,12.46 
44.75,11.38 
44.76,10.48 
44.77,9.68 
44.78,9.16 
44.79,8.81 
44.80,8.46 
44.81,8.24 
44.82,7.93 
44.83,7.75 
44.84,7.49 
44.85,7.35 
44.86,7.16 
44.87,7.13 
44.88,7.27 
44.89,7.59 
44.90,8.02 
44.91,8.42 
44.92,8.49 
44.93,8.54 
44.94,8.78 
44.95,8.98 
44.96,9.52 
44.97,10.08 
44.98,10.45 
44.99,10.75 
45.00,11.17 
45.01,11.45 
45.02,11.70 
45.03,11.89 
45.04,11.86 
45.05,11.74 
45.06,11.73 
45.07,11.58 
45.08,11.38 
45.09,10.96 
45.10,10.79 
45.11,10.56 
45.12,10.45 
45.13,10.26 
45.14,10.16 
45.15,10.03 
45.16,9.93 
45.17,9.82 
45.18,9.73 
45.19,9.53 
45.20,9.46 
45.21,9.64 
45.22,9.60 
45.23,9.73 
45.24,9.90 
45.25,9.84 
45.26,10.00 
45.27,10.11 
45.28,10.36 
45.29,10.45 
45.30,10.43 
45.31,10.48 
45.32,10.52 
45.33,10.46 
45.34,10.39 
45.35,10.24 
45.36,10.35 
45.37,10.54 
45.38,10.63 
45.39,10.51 
45.40,10.36 
45.41,10.41 
45.42,10.40 
45.43,10.27 
45.44,10.38 
45.45,10.41 
45.46,10.39 
45.47,10.57 
45.48,10.66 
45.49,10.76 
45.50,10.84 
45.51,10.72 
45.52,10.98 
45.53,10.85 
45.54,10.74 
45.55,10.76 
45.56,10.67 
45.57,10.68 
45.58,10.77 
45.59,10.65 
45.60,10.66 
45.61,10.38 
45.62,10.45 
45.63,10.42 
45.64,10.35 
45.65,10.40 
45.66,10.42 
45.67,10.25 
45.68,10.28 
45.69,10.35 
45.70,9.79 
45.71,9.91 
45.72,10.01 
45.73,10.11 
45.74,9.96 
45.75,9.68 
45.76,9.78 
45.77,10.17 
45.78,10.30 
45.79,10.35 
45.80,10.55 
45.81,10.57 
45.82,10.63 
45.83,10.75 
45.84,10.81 
45.85,10.91 
45.86,10.86 
45.87,10.90 
45.88,10.94 
45.89,10.81 
45.90,10.84 
45.91,10.84 
45.92,10.84 
45.93,10.56 
45.94,10.51 
45.95,10.47 
45.96,10.37 
45.97,10.23 
45.98,10.21 
45.99,10.17 
46.00,10.10 
46.01,10.00 
46.02,9.94 
46.03,9.85 
46.04,9.97 
46.05,10.02 
46.06,10.18 
46.07,10.07 
46.08,10.15 
46.09,10.20 
46.10,10.16 
46.11,10.32 
46.12,10.54 
46.13,10.60 
46.14,10.55 
46.15,10.56 
46.16,10.34 
46.17,10.34 
46.18,10.45 
46.19,10.49 
46.20,10.54 
46.21,10.39 
46.22,10.37 
46.23,10.48 
46.24,10.40 
46.25,10.51 
46.26,10.52 
46.27,10.47 
46.28,10.34 
46.29,10.30 
46.30,10.33 
46.31,10.38 
46.32,10.38 
46.33,10.19 
46.34,10.18 
46.35,10.09 
46.36,10.04 
46.37,10.08 
46.38,9.97 
46.39,9.93 
46.40,9.85 
46.41,9.66 
46.42,9.79 
46.43,9.96 
46.44,9.96 
46.45,10.23 
46.46,10.44 
46.47,10.58 
46.48,10.63 
46.49,10.69 
46.50,10.73 
46.51,10.57 
46.52,10.66 
46.53,10.53 
46.54,10.45 
46.55,10.62 
46.56,10.49 
46.57,10.30 
46.58,10.29 
46.59,10.35 
46.60,10.48 
46.61,10.38 
46.62,10.51 
46.63,10.65 
46.64,10.75 
46.65,10.86 
46.66,10.43 
46.67,10.65 
46.68,10.61 
46.69,10.66 
46.70,10.89 
46.71,10.83 
46.72,10.70 
46.73,10.81 
46.74,10.74 
46.75,10.81 
46.76,10.57 
46.77,10.43 
46.78,10.46 
46.79,10.46 
46.80,10.65 
46.81,10.58 
46.82,10.59 
46.83,10.70 
46.84,10.65 
46.85,10.72 
46.86,10.47 
46.87,10.59 
46.88,10.64 
46.89,10.61 
46.90,10.63 
46.91,10.65 
46.92,10.74 
46.93,10.68 
46.94,10.65 
46.95,10.53 
46.96,10.47 
46.97,10.58 
46.98,10.46 
46.99,10.40 
47.00,10.47 
47.01,10.50 
47.02,10.64 
47.03,10.61 
47.04,10.63 
47.05,10.69 
47.06,10.80 
47.07,10.88 
47.08,10.74 
47.09,10.92 
47.10,11.01 
47.11,10.87 
47.12,10.76 
47.13,10.98 
47.14,10.86 
47.15,10.91 
47.16,10.65 
47.17,10.83 
47.18,10.61 
47.19,10.55 
47.20,10.58 
47.21,10.40 
47.22,10.46 
47.23,10.24 
47.24,10.33 
47.25,10.44 
47.26,10.53 
47.27,10.42 
47.28,10.56 
47.29,10.54 
47.30,10.43 
47.31,10.45 
47.32,10.52 
47.33,10.47 
47.34,10.51 
47.35,10.54 
47.36,10.66 
47.37,10.68 
47.38,11.02 
47.39,10.74 
47.40,10.81 
47.41,10.90 
47.42,10.94 
47.43,11.01 
47.44,10.84 
47.45,10.80 
47.46,10.79 
47.47,10.75 
47.48,11.00 
47.49,11.15 
47.50,11.23 
47.51,11.13 
47.52,10.80 
47.53,10.44 
47.54,10.12 
47.55,10.06 
47.56,10.24 
47.57,10.18 
47.58,10.09 
47.59,9.97 
47.60,9.82 
47.61,9.77 
47.62,9.72 
47.63,9.80 
47.64,9.95 
47.65,9.96 
47.66,10.23 
47.67,10.05 
47.68,10.10 
47.69,10.18 
47.70,10.47 
47.71,10.60 
47.72,10.79 
47.73,10.81 
47.74,10.90 
47.75,11.08 
47.76,11.07 
47.77,10.89 
47.78,11.07 
47.79,11.33 
47.80,11.59 
47.81,11.62 
47.82,11.58 
47.83,11.51 
47.84,11.59 
47.85,11.58 
47.86,11.49 
47.87,11.21 
47.88,11.35 
47.89,11.21 
47.90,11.14 
47.91,10.87 
47.92,10.38 
47.93,9.99 
47.94,10.02 
47.95,9.95 
47.96,9.59 
47.97,9.12 
47.98,8.77 
47.99,8.12 
48.00,8.79 
48.01,10.01 
48.02,10.42 
48.03,10.03 
48.04,9.40 
48.05,9.27 
48.06,9.98 
48.07,10.40 
48.08,10.30 
48.09,10.28 
48.10,10.22 
48.11,10.56 
48.12,10.70 
48.13,10.62 
48.14,10.77 
48.15,10.60 
48.16,10.44 
48.17,10.40 
48.18,10.44 
48.19,10.38 
48.20,10.36 
48.21,10.46 
48.22,10.54 
48.23,10.41 
48.24,10.18 
48.25,10.25 
48.26,10.24 
48.27,10.52 
48.28,10.28 
48.29,10.25 
48.30,10.24 
48.31,10.18 
48.32,10.18 
48.33,10.13 
48.34,10.18 
48.35,10.18 
48.36,10.17 
48.37,10.38 
48.38,10.12 
48.39,10.07 
48.40,10.21 
48.41,10.06 
48.42,10.28 
48.43,10.03 
48.44,10.18 
48.45,10.18 
48.46,10.04 
48.47,10.33 
48.48,10.41 
48.49,10.24 
48.50,10.42 
48.51,10.25 
48.52,10.37 
48.53,10.52 
48.54,10.34 
48.55,10.53 
48.56,10.41 
48.57,10.35 
48.58,10.39 
48.59,10.40 
48.60,10.30 
48.61,10.37 
48.62,10.16 
48.63,10.17 
48.64,10.35 
48.65,10.18 
48.66,10.17 
48.67,10.33 
48.68,10.43 
48.69,10.29 
48.70,10.34 
48.71,10.37 
48.72,10.07 
48.73,10.25 
48.74,10.58 
48.75,10.69 
48.76,10.63 
48.77,10.60 
48.78,10.49 
48.79,10.42 
48.80,10.33 
48.81,10.05 
48.82,10.05 
48.83,10.06 
48.84,9.88 
48.85,9.89 
48.86,9.92 
48.87,9.98 
48.88,9.87 
48.89,9.83 
48.90,9.93 
48.91,10.24 
48.92,10.35 
48.93,10.32 
48.94,10.27 
48.95,10.47 
48.96,10.35 
48.97,10.63 
48.98,10.61 
48.99,10.65 
49.00,10.55 
49.01,10.57 
49.02,10.70 
49.03,10.74 
49.04,10.82 
49.05,10.87 
49.06,10.58 
49.07,10.35 
49.08,10.34 
49.09,10.34 
49.10,10.07 
49.11,10.01 
49.12,9.91 
49.13,9.81 
49.14,9.82 
49.15,10.09 
49.16,10.39 
49.17,10.32 
49.18,10.61 
49.19,10.34 
49.20,10.40 
49.21,10.30 
49.22,10.42 
49.23,10.46 
49.24,10.59 
49.25,10.62 
49.26,10.65 
49.27,10.73 
49.28,10.60 
49.29,10.69 
49.30,10.82 
49.31,10.73 
49.32,10.70 
49.33,10.90 
49.34,10.93 
49.35,10.99 
49.36,10.97 
49.37,10.77 
49.38,10.52 
49.39,10.47 
49.40,10.32 
49.41,10.40 
49.42,10.45 
49.43,10.42 
49.44,10.28 
49.45,10.16 
49.46,10.17 
49.47,10.23 
49.48,10.17 
49.49,10.20 
49.50,10.09 
49.51,10.18 
49.52,10.09 
49.53,9.93 
49.54,9.84 
49.55,9.85 
49.56,10.17 
49.57,10.31 
49.58,10.43 
49.59,10.50 
49.60,10.13 
49.61,10.00 
49.62,9.90 
49.63,9.91 
49.64,10.00 
49.65,9.99 
49.66,9.93 
49.67,9.74 
49.68,9.87 
49.69,9.85 
49.70,9.99 
49.71,10.21 
49.72,10.15 
49.73,9.93 
49.74,10.10 
49.75,10.02 
49.76,9.81 
49.77,9.91 
49.78,10.01 
49.79,10.24 
49.80,10.39 
49.81,10.42 
49.82,10.46 
49.83,10.50 
49.84,10.42 
49.85,10.36 
49.86,10.20 
49.87,10.13 
49.88,10.03 
49.89,10.33 
49.90,10.78 
49.91,10.81 
49.92,10.61 
49.93,10.28 
49.94,10.26 
49.95,10.35 
49.96,10.52 
49.97,10.21 
49.98,9.95 
49.99,9.88 
50.00,9.85 
50.01,9.89 
50.02,9.88 
50.03,9.71 
50.04,9.67 
50.05,9.74 
50.06,9.75 
50.07,9.69 
50.08,9.61 
50.09,9.70 
50.10,9.72 
50.11,9.75 
50.12,9.81 
50.13,9.82 
50.14,9.89 
50.15,9.96 
50.16,9.91 
50.17,10.11 
50.18,10.17 
50.19,10.07 
50.20,10.18 
50.21,10.29 
50.22,10.32 
50.23,10.50 
50.24,10.49 
50.25,10.41 
50.26,10.55 
50.27,10.64 
50.28,10.84 
50.29,10.80 
50.30,10.82 
50.31,10.78 
50.32,10.61 
50.33,10.58 
50.34,10.62 
50.35,10.53 
50.36,10.41 
50.37,10.30 
50.38,10.20 
50.39,10.27 
50.40,10.33 
50.41,10.22 
50.42,10.17 
50.43,10.18 
50.44,10.08 
50.45,10.13 
50.46,9.98 
50.47,9.97 
50.48,9.91 
50.49,10.01 
50.50,9.99 
50.51,9.98 
50.52,9.92 
50.53,9.89 
50.54,10.05 
50.55,10.13 
50.56,10.17 
50.57,10.19 
50.58,10.20 
50.59,10.20 
50.60,10.33 
50.61,10.33 
50.62,10.46 
50.63,10.42 
50.64,10.41 
50.65,10.47 
50.66,10.37 
50.67,10.38 
50.68,10.21 
50.69,10.15 
50.70,10.24 
50.71,10.26 
50.72,10.24 
50.73,10.28 
50.74,10.23 
50.75,10.33 
50.76,10.19 
50.77,10.07 
50.78,10.12 
50.79,10.04 
50.80,9.87 
50.81,9.97 
50.82,9.95 
50.83,9.86 
50.84,9.91 
50.85,9.87 
50.86,9.84 
50.87,9.86 
50.88,9.93 
50.89,10.03 
50.90,9.97 
50.91,9.96 
50.92,10.01 
50.93,10.10 
50.94,10.21 
50.95,10.32 
50.96,10.35 
50.97,10.30 
50.98,10.42 
50.99,10.32 
51.00,10.37 
51.01,10.21 
51.02,10.23 
51.03,10.31 
51.04,10.30 
51.05,10.40 
51.06,10.41 
51.07,10.36 
51.08,10.48 
51.09,10.62 
51.10,10.54 
51.11,10.53 
51.12,10.46 
51.13,10.46 
51.14,10.43 
51.15,10.33 
51.16,10.30 
51.17,10.19 
51.18,10.15 
51.19,10.24 
51.20,10.16 
51.21,10.10 
51.22,10.15 
51.23,10.21 
51.24,10.21 
51.25,10.10 
51.26,9.98 
51.27,10.01 
51.28,9.96 
51.29,9.95 
51.30,9.94 
51.31,9.88 
51.32,10.07 
51.33,10.17 
51.34,10.16 
51.35,10.22 
51.36,10.15 
51.37,10.24 
51.38,10.32 
51.39,10.27 
51.40,10.25 
51.41,10.34 
51.42,10.40 
51.43,10.41 
51.44,10.27 
51.45,10.42 
51.46,10.50 
51.47,10.33 
51.48,10.32 
51.49,10.34 
51.50,10.18 
51.51,10.33 
51.52,10.44 
51.53,10.35 
51.54,10.44 
51.55,10.41 
51.56,10.57 
51.57,10.36 
51.58,10.18 
51.59,10.11 
51.60,10.01 
51.61,10.06 
51.62,10.00 
51.63,10.07 
51.64,10.05 
51.65,10.14 
51.66,10.13 
51.67,10.17 
51.68,10.27 
51.69,10.33 
51.70,10.33 
51.71,10.21 
51.72,10.11 
51.73,10.06 
51.74,10.11 
51.75,10.37 
51.76,10.46 
51.77,10.46 
51.78,10.47 
51.79,10.53 
51.80,10.52 
51.81,10.47 
51.82,10.29 
51.83,10.36 
51.84,10.47 
51.85,10.31 
51.86,10.30 
51.87,10.28 
51.88,10.37 
51.89,10.30 
51.90,10.22 
51.91,10.20 
51.92,10.26 
51.93,10.31 
51.94,10.29 
51.95,10.33 
51.96,10.43 
51.97,10.51 
51.98,10.59 
51.99,10.48 
52.00,10.45 
52.01,10.52 
52.02,10.73 
52.03,10.60 
52.04,10.68 
52.05,10.68 
52.06,10.74 
52.07,10.65 
52.08,10.70 
52.09,10.71 
52.10,10.66 
52.11,10.69 
52.12,10.64 
52.13,10.63 
52.14,10.57 
52.15,10.59 
52.16,10.57 
52.17,10.51 
52.18,10.45 
52.19,10.45 
52.20,10.49 
52.21,10.46 
52.22,10.54 
52.23,10.51 
52.24,10.52 
52.25,10.60 
52.26,10.62 
52.27,10.59 
52.28,10.64 
52.29,10.33 
52.30,10.33 
52.31,10.17 
52.32,10.07 
52.33,10.05 
52.34,10.05 
52.35,10.21 
52.36,10.45 
52.37,10.59 
52.38,10.61 
52.39,10.65 
52.40,10.70 
52.41,10.64 
52.42,10.53 
52.43,10.38 
52.44,10.28 
52.45,10.04 
52.46,9.73 
52.47,9.59 
52.48,9.93 
52.49,9.97 
52.50,9.93 
52.51,10.00 
52.52,10.14 
52.53,10.42 
52.54,10.41 
52.55,10.16 
52.56,10.00 
52.57,9.97 
52.58,9.81 
52.59,9.64 
52.60,9.62 
52.61,9.65 
52.62,9.68 
52.63,9.66 
52.64,9.77 
52.65,9.80 
52.66,9.80 
52.67,9.95 
52.68,10.06 
52.69,10.07 
52.70,10.25 
52.71,10.37 
52.72,10.58 
52.73,10.70 
52.74,10.79 
52.75,11.03 
52.76,11.17 
52.77,11.20 
52.78,11.11 
52.79,10.98 
52.80,10.80 
52.81,10.79 
52.82,10.66 
52.83,10.43 
52.84,10.13 
52.85,9.92 
52.86,10.01 
52.87,10.17 
52.88,10.13 
52.89,9.99 
52.90,10.10 
52.91,10.40 
52.92,10.65 
52.93,10.61 
52.94,10.45 
52.95,10.53 
52.96,10.67 
52.97,10.72 
52.98,10.43 
52.99,10.36 
53.00,10.41 
53.01,10.67 
53.02,10.57 
53.03,10.52 
53.04,10.75 
53.05,10.76 
53.06,10.76 
53.07,10.73 
53.08,10.72 
53.09,10.82 
53.10,10.83 
53.11,10.65 
53.12,10.73 
53.13,10.91 
53.14,10.92 
53.15,11.01 
53.16,10.88 
53.17,10.89 
53.18,10.84 
53.19,10.94 
53.20,10.86 
53.21,10.97 
53.22,11.10 
53.23,11.13 
53.24,11.30 
53.25,11.14 
53.26,11.13 
53.27,11.17 
53.28,11.11 
53.29,11.09 
53.30,11.09 
53.31,10.95 
53.32,11.03 
53.33,10.94 
53.34,10.98 
53.35,10.80 
53.36,10.93 
53.37,10.86 
53.38,10.77 
53.39,10.69 
53.40,10.52 
53.41,10.55 
53.42,10.51 
53.43,10.53 
53.44,10.63 
53.45,10.69 
53.46,10.61 
53.47,10.74 
53.48,10.74 
53.49,10.55 
53.50,10.61 
53.51,10.47 
53.52,10.53 
53.53,10.50 
53.54,10.38 
53.55,10.29 
53.56,10.28 
53.57,10.44 
53.58,10.56 
53.59,10.72 
53.60,10.92 
